,Unnamed: 0,datesql,Animal_ID,Group_ID,Lactation_Num,DIM,AnimalStatus,Gynecology_Status,Yield(gr),ProdRate(gr/hr),Fat(%),Avg_Fat(%),Protein(%),Avg_Protein(%),Lactose,Avg_Lactose(%),Conductivity,Avg_Conductivity,Milking_Time(seconds),Avg_Milking_Time(seconds),Activity(steps/hr),ActivityDeviation(%),RestBout(#),RestPerBout(min),RestRatio(%),RestRestlessness,RestTime(min),Weight(gr),monetary_worth
401480,549849,2019-02-13,4235,14,3,364,Dry,Pregnant,5439.0,674.0,3.91,3.9,3.55,3.45,4.57,4.64,8.7,9.2,127.0,137.0,137.0,17.0,-1.0,-1.0,-1.0,-1.0,-1.0,753000.0,6146.128978225127
401590,549986,2019-02-13,6401,14,2,271,Dry,Pregnant,8011.0,750.0,4.1,4.05,3.27,3.36,4.18,4.36,12.2,10.8,151.0,151.0,211.0,45.0,-1.0,-1.0,-1.0,-1.0,-1.0,787000.0,4601.455098315572
401639,550041,2019-02-13,7805,14,2,333,Dry,Pregnant,10006.0,866.0,4.09,4.1,3.11,2.96,4.84,4.69,10.1,9.9,138.0,141.0,140.0,37.0,-1.0,-1.0,-1.0,-1.0,-1.0,733000.0,4465.71788458791
401643,550045,2019-02-13,7886,14,4,235,Dry,Pregnant,5325.0,502.0,5.25,5.0,3.34,3.02,4.31,4.48,11.4,11.6,134.0,183.0,184.0,40.0,-1.0,-1.0,-1.0,-1.0,-1.0,787000.0,2990.414571739819
401740,550159,2019-02-13,8880,14,3,325,Dry,Pregnant,6945.0,490.0,4.39,4.49,3.39,3.37,4.36,4.53,10.4,10.4,374.0,144.0,224.0,76.0,-1.0,-1.0,-1.0,-1.0,-1.0,828000.0,2489.018762324834
401762,550184,2019-02-13,8991,14,3,315,Dry,Pregnant,10228.0,790.0,4.58,4.07,3.14,3.1,4.74,4.72,10.7,11.0,144.0,166.0,200.0,40.0,-1.0,-1.0,-1.0,-1.0,-1.0,870000.0,6319.1589261856725
401954,550411,2019-02-13,9693,14,2,295,Dry,Pregnant,9257.0,733.0,4.57,4.4,3.13,2.97,4.73,4.46,8.8,9.0,161.0,184.0,210.0,74.0,-1.0,-1.0,-1.0,-1.0,-1.0,774000.0,5358.6303288548215
402161,550633,2019-02-13,11036,14,1,299,Dry,Pregnant,21154.0,1503.0,4.14,3.44,3.31,2.92,4.74,4.23,8.5,8.3,191.0,192.0,211.0,34.0,-1.0,-1.0,-1.0,-1.0,-1.0,687000.0,9925.151813150336
402208,550689,2019-02-13,11132,14,1,310,Dry,Pregnant,12779.0,923.0,4.42,4.6,2.91,3.01,4.88,4.95,8.5,8.3,212.0,191.0,191.0,71.0,7.0,80.0,37.0,38.0,562.0,776000.0,4589.994663055448
402241,550730,2019-02-13,11195,14,1,354,Dry,Pregnant,5405.0,415.0,4.91,3.83,3.34,3.27,4.28,3.96,11.6,11.3,129.0,131.0,138.0,29.0,-1.0,-1.0,-1.0,-1.0,-1.0,805000.0,2990.307863404881
402271,550769,2019-02-13,11269,14,1,301,Dry,Pregnant,12561.0,904.0,4.89,4.81,2.81,2.73,4.78,4.62,9.6,9.7,185.0,195.0,117.0,5.0,-1.0,-1.0,-1.0,-1.0,-1.0,706000.0,4077.171156672309
402282,550791,2019-02-13,11312,14,1,278,Dry,Pregnant,14104.0,1081.0,4.42,4.23,3.0,3.03,4.76,4.83,10.1,9.1,188.0,178.0,182.0,17.0,5.0,78.0,25.0,59.0,391.0,660000.0,7140.6851286503
402293,550807,2019-02-13,11338,14,1,365,Dry,Pregnant,6186.0,614.0,5.56,4.93,2.21,2.46,2.07,3.41,9.5,9.1,128.0,137.0,226.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,719000.0,2616.638236221509
402315,550840,2019-02-13,11392,14,1,304,Dry,Pregnant,21742.0,1579.0,3.68,3.86,3.43,3.32,4.35,4.5,8.9,8.6,173.0,166.0,157.0,28.0,-1.0,-1.0,-1.0,-1.0,-1.0,600000.0,11498.028494294482
402392,550930,2019-02-13,11518,14,1,267,Dry,Pregnant,15117.0,1103.0,4.09,3.73,2.9,2.78,4.79,4.56,8.6,8.8,179.0,189.0,147.0,53.0,-1.0,-1.0,-1.0,-1.0,-1.0,676000.0,6314.890436748961
402744,551312,2019-02-13,1476397349,14,6,293,Dry,Pregnant,7706.0,693.0,4.24,3.96,3.51,3.49,4.21,4.03,10.3,10.3,129.0,131.0,155.0,35.0,-1.0,-1.0,-1.0,-1.0,-1.0,924000.0,6266.87296127888
408420,557905,2019-02-18,7805,14,2,333,Dry,Pregnant,3946.0,110.0,3.81,4.15,3.86,3.09,4.03,4.88,9.3,9.9,178.0,137.0,406.0,269.0,-1.0,-1.0,-1.0,-1.0,-1.0,778500.0,643.6914254359796
408989,558553,2019-02-18,11132,14,1,310,Dry,Pregnant,9372.0,305.0,3.93,4.83,3.26,3.15,4.26,5.16,9.3,8.4,192.0,200.0,197.0,61.0,-1.0,-1.0,-1.0,-1.0,-1.0,775500.0,2062.4783970476265
409652,559314,2019-02-19,4368,14,2,309,Dry,Pregnant,26885.0,1120.0,3.65,3.52,3.32,3.12,4.11,4.23,11.9,11.1,171.0,159.0,230.0,31.0,-1.0,-1.0,-1.0,-1.0,-1.0,722000.0,6220.369783615869
409660,559322,2019-02-19,4381,14,2,297,Dry,Pregnant,30084.0,1253.0,4.45,4.47,3.39,3.23,4.59,4.63,9.9,9.3,190.0,193.0,176.0,14.0,-1.0,-1.0,-1.0,-1.0,-1.0,806000.0,6629.431798415254
409709,559382,2019-02-19,6237,14,2,293,Dry,Pregnant,22279.0,928.0,4.33,3.98,3.26,3.0,4.43,4.31,10.7,10.4,205.0,209.0,211.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,847000.0,7153.212119094546
409716,559394,2019-02-19,6279,14,2,248,Dry,Pregnant,15148.0,631.0,3.62,3.76,3.09,3.06,4.18,4.28,13.3,11.5,161.0,129.0,228.0,33.0,2.0,153.0,64.0,12.0,306.0,923000.0,4368.301017291409
409723,559406,2019-02-19,6316,14,2,296,Dry,Pregnant,13230.0,551.0,4.28,4.36,3.42,3.32,4.46,4.53,8.9,9.1,129.0,130.0,121.0,30.0,-1.0,-1.0,-1.0,-1.0,-1.0,818000.0,3762.129150903062
409726,559411,2019-02-19,6327,14,2,309,Dry,Pregnant,14770.0,615.0,4.17,4.04,3.14,2.94,4.34,4.23,10.0,10.0,145.0,147.0,123.0,8.0,-1.0,-1.0,-1.0,-1.0,-1.0,893000.0,3524.11861361634
409802,559495,2019-02-19,7999,14,2,298,Dry,Pregnant,23564.0,981.0,4.92,4.81,3.25,3.26,4.43,4.49,9.2,9.3,187.0,170.0,181.0,79.0,-1.0,-1.0,-1.0,-1.0,-1.0,843000.0,8140.804933676004
409814,559511,2019-02-19,8121,14,4,340,Dry,Pregnant,22023.0,917.0,4.13,4.23,3.39,3.38,4.48,4.49,10.1,9.4,129.0,142.0,245.0,11.0,-1.0,-1.0,-1.0,-1.0,-1.0,840000.0,5184.482611037803
409887,559593,2019-02-19,8825,14,3,352,Dry,Pregnant,14576.0,607.0,4.37,4.33,3.28,2.98,4.42,4.12,11.1,10.5,169.0,155.0,195.0,50.0,-1.0,-1.0,-1.0,-1.0,-1.0,858000.0,3708.29455850643
409897,559606,2019-02-19,8904,14,3,296,Dry,Pregnant,23658.0,985.0,4.4,4.43,3.31,3.15,4.73,4.77,8.4,8.2,139.0,135.0,274.0,7.0,7.0,120.0,45.0,47.0,838.0,823000.0,7897.150011816125
409909,559620,2019-02-19,8974,14,3,296,Dry,Pregnant,28612.0,1192.0,4.53,4.58,3.46,3.36,4.47,4.6,9.8,9.9,174.0,153.0,139.0,28.0,-1.0,-1.0,-1.0,-1.0,-1.0,880000.0,8325.9155864147
409981,559702,2019-02-19,9276,14,2,295,Dry,Pregnant,23652.0,985.0,4.26,4.13,3.52,3.36,4.38,4.48,10.0,9.6,156.0,165.0,162.0,8.0,-1.0,-1.0,-1.0,-1.0,-1.0,766000.0,6090.68404653581
410080,559815,2019-02-19,9601,14,2,338,Dry,Pregnant,12340.0,514.0,4.99,5.02,3.19,3.09,4.41,4.47,12.1,10.9,167.0,136.0,218.0,70.0,-1.0,-1.0,-1.0,-1.0,-1.0,802000.0,2888.854312849825
410084,559820,2019-02-19,9610,14,2,293,Dry,Pregnant,30144.0,1256.0,4.09,4.32,3.31,3.3,4.88,4.85,9.2,9.1,187.0,173.0,170.0,-1.0,7.0,115.0,45.0,32.0,808.0,770000.0,10059.137949972515
410098,559839,2019-02-19,9656,14,2,298,Dry,Pregnant,23900.0,995.0,4.11,3.81,3.13,2.59,4.54,4.41,10.0,9.4,145.0,142.0,137.0,17.0,-1.0,-1.0,-1.0,-1.0,-1.0,699000.0,5546.067625763883
410104,559845,2019-02-19,9670,14,2,297,Dry,Pregnant,26580.0,1107.0,4.02,4.16,3.49,3.33,4.5,4.57,9.5,9.2,175.0,162.0,138.0,8.0,-1.0,-1.0,-1.0,-1.0,-1.0,806000.0,7903.186660665462
410280,560031,2019-02-19,10772,14,2,292,Dry,Pregnant,16093.0,670.0,4.78,4.96,3.59,3.38,4.43,4.57,10.8,10.1,131.0,130.0,119.0,45.0,-1.0,-1.0,-1.0,-1.0,-1.0,701000.0,4673.3644597690645
410282,560033,2019-02-19,10776,14,2,338,Dry,Pregnant,19271.0,802.0,4.54,4.45,3.16,3.0,4.67,4.64,9.5,9.3,189.0,155.0,186.0,4.0,2.0,84.0,33.0,42.0,168.0,882000.0,4276.4629459768585
410355,560121,2019-02-19,11119,14,1,397,Dry,Pregnant,33952.0,1414.0,3.71,3.75,3.15,2.99,4.56,4.46,8.9,8.9,186.0,187.0,265.0,152.0,-1.0,-1.0,-1.0,-1.0,-1.0,764500.0,6452.103576438438
410373,560144,2019-02-19,11152,14,1,300,Dry,Pregnant,33321.0,1388.0,3.76,3.73,3.03,2.79,4.66,4.68,10.6,10.3,226.0,182.0,240.0,55.0,4.0,56.0,46.0,27.0,225.0,684000.0,9871.72816421631
410388,560162,2019-02-19,11177,14,1,403,Dry,Pregnant,5957.0,248.0,5.01,4.58,3.5,3.07,4.51,4.23,10.7,9.8,131.0,130.0,239.0,72.0,-1.0,-1.0,-1.0,-1.0,-1.0,668000.0,1491.5951479315977
410414,560196,2019-02-19,11244,14,1,342,Dry,Pregnant,32951.0,911.0,3.93,4.02,2.96,2.99,4.53,4.58,8.8,8.8,212.0,183.0,122.0,26.0,6.0,56.0,70.0,11.0,337.0,729000.0,4133.569022850205
410432,560224,2019-02-19,11297,14,1,271,Dry,Pregnant,36819.0,1534.0,3.91,3.92,3.22,2.85,4.88,4.85,8.7,8.6,278.0,241.0,135.0,18.0,3.0,70.0,44.0,27.0,210.0,668500.0,9733.747386354602
410444,560242,2019-02-19,11322,14,1,356,Dry,Pregnant,31154.0,1298.0,3.97,4.03,3.05,2.91,4.9,4.83,8.9,8.7,190.0,174.0,271.0,79.0,2.0,84.0,35.0,34.0,168.0,711000.0,5646.367400504956
410459,560264,2019-02-19,11360,14,1,301,Dry,Pregnant,19192.0,799.0,4.21,4.3,3.15,2.93,4.49,4.45,9.6,8.9,149.0,134.0,127.0,0.0,6.0,34.0,43.0,24.0,204.0,830000.0,3600.260122764564
410497,560315,2019-02-19,11434,14,1,295,Dry,Pregnant,32837.0,1368.0,3.97,3.88,3.25,3.09,4.8,4.63,9.7,9.0,167.0,170.0,153.0,44.0,-1.0,-1.0,-1.0,-1.0,-1.0,768500.0,8307.22402876754
410518,560339,2019-02-19,11470,14,1,286,Dry,Pregnant,21262.0,885.0,3.91,3.79,3.22,3.1,4.35,4.27,10.3,10.2,205.0,161.0,124.0,6.0,-1.0,-1.0,-1.0,-1.0,-1.0,638000.0,6213.73991616273
410527,560349,2019-02-19,11487,14,1,297,Dry,Pregnant,31580.0,1315.0,4.55,4.37,2.97,2.93,4.89,4.89,8.5,8.6,158.0,154.0,119.0,16.0,2.0,170.0,71.0,10.0,339.0,677000.0,9451.69442521109
411028,560893,2019-02-20,4368,14,2,309,Dry,Pregnant,14405.0,1070.0,3.46,3.46,3.07,3.16,4.21,4.2,10.6,10.8,149.0,151.0,218.0,15.0,-1.0,-1.0,-1.0,-1.0,-1.0,670000.0,7562.472114236184
411036,560901,2019-02-20,4381,14,2,297,Dry,Pregnant,16491.0,1267.0,4.45,4.49,3.28,3.22,4.56,4.59,9.4,9.4,184.0,192.0,130.0,-19.0,-1.0,-1.0,-1.0,-1.0,-1.0,758000.0,6074.022332850536
411085,560961,2019-02-20,6237,14,2,293,Dry,Pregnant,13290.0,946.0,4.59,3.97,3.19,3.02,4.5,4.3,10.6,10.5,232.0,216.0,226.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,821000.0,7161.010489436402
411092,560973,2019-02-20,6279,14,2,248,Dry,Pregnant,8292.0,645.0,3.81,3.8,2.92,3.05,4.18,4.33,11.9,11.2,129.0,129.0,190.0,7.0,6.0,144.0,62.0,14.0,865.0,910000.0,4204.666721657221
411099,560985,2019-02-20,6316,14,2,296,Dry,Pregnant,6033.0,481.0,4.69,4.34,3.29,3.33,4.53,4.51,8.9,9.1,129.0,128.0,107.0,8.0,-1.0,-1.0,-1.0,-1.0,-1.0,797000.0,3423.660326271103
411102,560990,2019-02-20,6327,14,2,309,Dry,Pregnant,7763.0,540.0,4.35,3.95,3.06,2.94,4.4,4.2,9.7,10.0,200.0,149.0,102.0,-12.0,-1.0,-1.0,-1.0,-1.0,-1.0,842000.0,2763.133431942213
411179,561074,2019-02-20,7999,14,2,298,Dry,Pregnant,11378.0,783.0,5.21,4.76,3.16,3.28,4.4,4.45,9.6,9.4,197.0,179.0,116.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,868000.0,4391.4539526315575
411191,561090,2019-02-20,8121,14,4,340,Dry,Pregnant,6267.0,481.0,5.48,4.25,3.25,3.38,4.62,4.48,9.5,9.4,134.0,143.0,240.0,6.0,-1.0,-1.0,-1.0,-1.0,-1.0,796000.0,3087.05627155956
411264,561172,2019-02-20,8825,14,3,352,Dry,Pregnant,10442.0,958.0,4.22,4.35,3.18,3.03,4.5,4.33,10.8,10.7,141.0,158.0,150.0,12.0,240.0,6.0,96.0,0.0,1379.0,800000.0,7239.206282897568
411273,561185,2019-02-20,8904,14,3,296,Dry,Pregnant,12662.0,1050.0,4.57,4.44,3.09,3.12,4.76,4.77,8.3,8.2,130.0,135.0,308.0,17.0,-1.0,-1.0,-1.0,-1.0,-1.0,808000.0,6130.008053591031
411284,561199,2019-02-20,8974,14,3,296,Dry,Pregnant,15440.0,1196.0,4.79,4.55,3.37,3.36,4.58,4.56,9.8,10.0,164.0,164.0,132.0,12.0,-1.0,-1.0,-1.0,-1.0,-1.0,886000.0,9637.91602171101
411356,561281,2019-02-20,9276,14,2,295,Dry,Pregnant,12410.0,949.0,4.24,4.06,3.3,3.4,4.22,4.45,10.1,9.7,150.0,170.0,212.0,32.0,-1.0,-1.0,-1.0,-1.0,-1.0,783000.0,5807.209586808698
411455,561394,2019-02-20,9601,14,2,338,Dry,Pregnant,5905.0,644.0,5.16,4.96,3.3,3.05,4.46,4.41,11.0,11.1,129.0,135.0,132.0,-2.0,6.0,92.0,38.0,20.0,549.0,813000.0,3173.0897944626604
411459,561399,2019-02-20,9610,14,2,293,Dry,Pregnant,13288.0,1025.0,4.76,4.24,3.23,3.32,4.84,4.84,8.7,9.1,165.0,178.0,176.0,-20.0,-1.0,-1.0,-1.0,-1.0,-1.0,794000.0,5443.632912025069
411473,561418,2019-02-20,9656,14,2,298,Dry,Pregnant,13549.0,1136.0,4.45,3.75,3.02,2.68,4.75,4.38,9.5,9.3,138.0,142.0,126.0,4.0,6.0,43.0,18.0,32.0,256.0,688000.0,7252.164094013552
411479,561424,2019-02-20,9670,14,2,297,Dry,Pregnant,14505.0,1031.0,4.43,4.11,3.37,3.36,4.53,4.55,9.0,9.2,170.0,162.0,165.0,28.0,5.0,99.0,43.0,32.0,493.0,783000.0,7624.4131262514065
411653,561610,2019-02-20,10772,14,2,292,Dry,Pregnant,8735.0,664.0,5.39,4.83,3.28,3.39,4.65,4.58,10.2,9.9,129.0,129.0,108.0,29.0,6.0,81.0,32.0,14.0,484.0,667000.0,5698.948565212362
411655,561612,2019-02-20,10776,14,2,338,Dry,Pregnant,10304.0,846.0,4.58,4.61,3.15,3.14,4.63,4.78,9.5,9.4,170.0,159.0,190.0,3.0,-1.0,-1.0,-1.0,-1.0,-1.0,868000.0,4628.223929064306
411730,561700,2019-02-20,11119,14,1,397,Dry,Pregnant,19465.0,1291.0,3.84,3.79,3.13,3.09,4.54,4.58,8.9,8.9,200.0,179.0,221.0,110.0,-1.0,-1.0,-1.0,-1.0,-1.0,772000.0,9169.144527323626
411748,561723,2019-02-20,11152,14,1,300,Dry,Pregnant,20086.0,1373.0,4.04,3.64,2.92,2.74,4.71,4.61,10.9,10.3,199.0,186.0,206.0,26.0,4.0,50.0,15.0,56.0,202.0,653000.0,6187.990290352154
411763,561741,2019-02-20,11177,14,1,403,Dry,Pregnant,3103.0,254.0,5.16,4.47,3.44,3.14,4.39,4.21,12.2,10.0,129.0,132.0,154.0,6.0,-1.0,-1.0,-1.0,-1.0,-1.0,692000.0,1554.5647770051855
411790,561775,2019-02-20,11244,14,1,342,Dry,Pregnant,19100.0,1256.0,4.17,3.93,3.0,2.96,4.72,4.53,8.8,8.7,198.0,182.0,203.0,107.0,-1.0,-1.0,-1.0,-1.0,-1.0,721000.0,7726.236830877364
411808,561803,2019-02-20,11297,14,1,271,Dry,Pregnant,23371.0,1544.0,4.13,3.85,2.82,2.81,5.1,4.79,8.8,8.6,252.0,245.0,154.0,36.0,-1.0,-1.0,-1.0,-1.0,-1.0,700000.0,9773.94494611808
411821,561821,2019-02-20,11322,14,1,356,Dry,Pregnant,16638.0,1280.0,4.4,4.0,2.94,2.89,4.95,4.79,8.4,8.6,150.0,178.0,147.0,-6.0,-1.0,-1.0,-1.0,-1.0,-1.0,724000.0,6948.803739963939
411836,561843,2019-02-20,11360,14,1,301,Dry,Pregnant,10877.0,724.0,4.47,4.2,2.96,2.93,4.63,4.4,9.1,8.6,134.0,129.0,155.0,27.0,-1.0,-1.0,-1.0,-1.0,-1.0,860000.0,4075.957574349997
411874,561894,2019-02-20,11434,14,1,295,Dry,Pregnant,20904.0,1374.0,4.01,4.04,3.19,3.2,4.75,4.75,9.3,9.1,165.0,175.0,156.0,46.0,-1.0,-1.0,-1.0,-1.0,-1.0,724000.0,9787.60991459546
411895,561918,2019-02-20,11470,14,1,286,Dry,Pregnant,8432.0,580.0,3.87,3.67,3.13,3.0,4.37,4.1,10.5,10.0,173.0,162.0,146.0,21.0,-1.0,-1.0,-1.0,-1.0,-1.0,654000.0,4285.031275376916
411904,561928,2019-02-20,11487,14,1,297,Dry,Pregnant,18939.0,1267.0,4.4,4.36,2.84,2.95,4.99,4.87,8.5,8.7,152.0,158.0,134.0,38.0,-1.0,-1.0,-1.0,-1.0,-1.0,671000.0,7556.343786476732
419083,570335,2019-02-26,2313,14,2,378,Dry,Pregnant,17639.0,734.0,4.1,3.81,3.08,3.06,4.73,4.53,10.8,10.1,191.0,139.0,203.0,68.0,5.0,80.0,74.0,10.0,402.0,715000.0,4911.378323147969
419115,570368,2019-02-26,3351,14,3,294,Dry,Pregnant,21224.0,884.0,4.38,4.3,3.34,3.31,4.52,4.52,9.7,9.4,142.0,141.0,160.0,7.0,3.0,69.0,43.0,31.0,207.0,862000.0,4995.963933770541
419119,570373,2019-02-26,3873,14,3,394,Dry,Pregnant,3010.0,125.0,4.93,4.7,3.33,3.32,4.43,4.48,10.3,8.8,129.0,133.0,198.0,4.0,-1.0,-1.0,-1.0,-1.0,-1.0,926000.0,846.8511843986262
419378,570694,2019-02-26,8888,14,3,365,Dry,Pregnant,18807.0,783.0,4.2,4.09,3.26,3.25,4.46,4.43,10.9,9.9,135.0,131.0,191.0,13.0,-1.0,-1.0,-1.0,-1.0,-1.0,958000.0,4359.139351052607
419456,570788,2019-02-26,9251,14,2,327,Dry,Pregnant,18457.0,769.0,4.22,4.2,3.08,3.07,4.87,4.8,10.3,9.8,160.0,153.0,161.0,58.0,3.0,117.0,73.0,13.0,352.0,805000.0,3877.8248074041217
419594,570949,2019-02-26,9702,14,2,295,Dry,Pregnant,26398.0,1099.0,5.3,5.21,3.07,3.05,4.95,4.87,8.7,8.5,166.0,183.0,143.0,18.0,4.0,65.0,48.0,22.0,261.0,775000.0,7353.208810204911
419606,570962,2019-02-26,9732,14,2,294,Dry,Pregnant,22938.0,955.0,4.81,4.49,3.27,3.18,4.66,4.62,10.3,9.9,166.0,143.0,197.0,26.0,5.0,78.0,65.0,14.0,391.0,798000.0,4608.798037934816
419829,571205,2019-02-26,11102,14,1,347,Dry,Pregnant,31601.0,1316.0,4.05,4.03,3.04,3.08,4.9,4.85,8.5,8.6,177.0,166.0,140.0,15.0,1.0,183.0,44.0,22.0,183.0,686000.0,7260.230675864718
419843,571224,2019-02-26,11136,14,1,331,Dry,Pregnant,19479.0,811.0,3.86,3.72,3.22,3.18,4.72,4.74,10.1,9.8,145.0,143.0,102.0,7.0,4.0,95.0,71.0,9.0,381.0,647500.0,5688.773745034344
419869,571255,2019-02-26,11181,14,1,418,Dry,Pregnant,11766.0,286.0,3.69,3.73,3.2,3.17,4.46,4.34,10.2,9.9,129.0,128.0,143.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,822000.0,1691.1827956223638
419915,571314,2019-02-26,11296,14,1,337,Dry,Pregnant,28955.0,1206.0,4.33,4.25,2.8,2.94,4.97,4.76,9.0,8.9,159.0,152.0,145.0,21.0,-1.0,-1.0,-1.0,-1.0,-1.0,723500.0,6458.410081983559
419937,571345,2019-02-26,11344,14,1,296,Dry,Pregnant,24292.0,633.0,4.12,4.19,3.06,3.13,4.52,4.6,8.8,8.6,208.0,177.0,130.0,15.0,-1.0,-1.0,-1.0,-1.0,-1.0,716000.0,3435.700536342924
419939,571347,2019-02-26,11348,14,1,357,Dry,Pregnant,41276.0,1719.0,3.63,3.66,2.92,2.96,4.7,4.68,9.4,9.2,215.0,205.0,181.0,7.0,-1.0,-1.0,-1.0,-1.0,-1.0,609500.0,10935.03102741745
419943,571351,2019-02-26,11352,14,1,301,Dry,Pregnant,37652.0,1568.0,3.98,3.92,3.21,3.22,4.65,4.66,8.7,8.8,161.0,168.0,179.0,20.0,-1.0,-1.0,-1.0,-1.0,-1.0,718500.0,11454.17437157923
419956,571375,2019-02-26,11395,14,1,295,Dry,Pregnant,34131.0,1422.0,3.78,3.82,2.82,2.72,4.84,4.59,9.0,9.2,161.0,175.0,164.0,36.0,5.0,60.0,63.0,15.0,301.0,607666.0,8874.302241626116
419964,571385,2019-02-26,11406,14,1,320,Dry,Pregnant,34271.0,1427.0,3.73,3.82,2.97,2.98,4.8,4.79,8.8,8.7,177.0,172.0,175.0,58.0,-1.0,-1.0,-1.0,-1.0,-1.0,669000.0,8268.482238714321
419974,571396,2019-02-26,11420,14,1,314,Dry,Pregnant,36118.0,1504.0,3.87,4.08,2.97,2.99,4.68,4.7,8.9,8.8,228.0,217.0,156.0,14.0,3.0,103.0,65.0,11.0,310.0,667000.0,10554.952877325157
419975,571397,2019-02-26,11421,14,1,291,Dry,Pregnant,33002.0,1375.0,4.04,3.88,2.87,2.87,4.85,4.78,8.9,8.7,188.0,141.0,140.0,12.0,-1.0,-1.0,-1.0,-1.0,-1.0,684500.0,9018.448799000123
419987,571414,2019-02-26,11444,14,1,316,Dry,Pregnant,35031.0,1459.0,4.24,4.16,3.25,3.09,4.98,5.04,9.0,8.6,215.0,150.0,210.0,67.0,5.0,74.0,69.0,15.0,372.0,666500.0,7581.414876255941
419991,571419,2019-02-26,11450,14,1,278,Dry,Pregnant,25474.0,1061.0,4.09,3.89,3.12,3.18,4.75,4.7,8.3,8.6,187.0,180.0,141.0,9.0,5.0,40.0,55.0,24.0,198.0,605500.0,6197.967802945813
420013,571447,2019-02-26,11497,14,1,316,Dry,Pregnant,36233.0,1509.0,4.08,3.84,3.02,3.12,4.81,4.69,8.9,9.0,191.0,182.0,81.0,7.0,6.0,79.0,79.0,6.0,475.0,623500.0,8013.5668217356515
420429,571893,2019-02-27,2313,14,2,378,Dry,Pregnant,10204.0,830.0,4.5,3.7,3.12,3.0,4.59,4.51,10.8,9.8,126.0,136.0,149.0,16.0,-1.0,-1.0,-1.0,-1.0,-1.0,736000.0,3703.927984017069
420461,571926,2019-02-27,3351,14,3,294,Dry,Pregnant,11327.0,896.0,4.73,4.28,3.37,3.32,4.47,4.54,9.7,9.5,140.0,144.0,175.0,17.0,-1.0,-1.0,-1.0,-1.0,-1.0,845000.0,5118.602799289749
420466,571931,2019-02-27,3873,14,3,394,Dry,Pregnant,1225.0,118.0,5.03,4.62,3.32,3.33,4.27,4.45,8.6,8.9,129.0,132.0,234.0,20.0,-1.0,-1.0,-1.0,-1.0,-1.0,915000.0,837.8057032345289
420728,572252,2019-02-27,8888,14,3,365,Dry,Pregnant,8430.0,645.0,4.49,4.19,3.3,3.22,4.47,4.44,9.3,10.0,129.0,131.0,209.0,22.0,-1.0,-1.0,-1.0,-1.0,-1.0,954000.0,5484.699865620919
420806,572346,2019-02-27,9251,14,2,327,Dry,Pregnant,7770.0,673.0,4.65,4.24,3.03,3.06,4.89,4.82,9.9,9.7,131.0,147.0,136.0,32.0,-1.0,-1.0,-1.0,-1.0,-1.0,800000.0,3544.314675845125
420946,572507,2019-02-27,9702,14,2,295,Dry,Pregnant,12534.0,1005.0,5.29,5.29,2.91,3.02,4.9,4.91,8.3,8.5,160.0,183.0,152.0,22.0,-1.0,-1.0,-1.0,-1.0,-1.0,803000.0,5088.136968376993
420958,572520,2019-02-27,9732,14,2,294,Dry,Pregnant,12957.0,1052.0,4.86,4.52,3.21,3.17,4.56,4.62,10.3,9.9,187.0,145.0,145.0,-7.0,-1.0,-1.0,-1.0,-1.0,-1.0,813000.0,6958.5464350310285
421179,572763,2019-02-27,11102,14,1,347,Dry,Pregnant,17455.0,1188.0,4.26,4.0,3.03,3.08,4.95,4.85,8.5,8.6,165.0,170.0,138.0,15.0,-1.0,-1.0,-1.0,-1.0,-1.0,697000.0,5544.957568984739
421193,572782,2019-02-27,11136,14,1,331,Dry,Pregnant,9552.0,632.0,4.1,3.71,3.2,3.18,4.7,4.74,9.9,9.8,144.0,147.0,160.0,65.0,-1.0,-1.0,-1.0,-1.0,-1.0,630000.0,4500.115029195689
421219,572813,2019-02-27,11181,14,1,418,Dry,Pregnant,6958.0,478.0,4.25,3.69,3.15,3.2,4.41,4.46,10.2,9.8,129.0,128.0,221.0,65.0,-1.0,-1.0,-1.0,-1.0,-1.0,839000.0,2785.3216400516903
421265,572872,2019-02-27,11296,14,1,337,Dry,Pregnant,15886.0,1099.0,4.39,4.34,3.1,2.94,4.87,4.66,9.3,8.8,127.0,147.0,191.0,62.0,-1.0,-1.0,-1.0,-1.0,-1.0,724000.0,6795.017111982979
421287,572903,2019-02-27,11344,14,1,296,Dry,Pregnant,11006.0,722.0,4.83,4.12,3.15,3.06,4.66,4.52,8.4,8.4,177.0,175.0,155.0,40.0,-1.0,-1.0,-1.0,-1.0,-1.0,688000.0,5780.419550783237
421289,572905,2019-02-27,11348,14,1,357,Dry,Pregnant,26004.0,1711.0,3.87,3.65,2.9,2.98,4.75,4.69,9.3,9.2,216.0,214.0,292.0,64.0,-1.0,-1.0,-1.0,-1.0,-1.0,646000.0,8574.384163077151
421293,572909,2019-02-27,11352,14,1,301,Dry,Pregnant,25012.0,1725.0,4.02,3.92,3.21,3.21,4.58,4.67,8.8,8.8,187.0,171.0,208.0,37.0,-1.0,-1.0,-1.0,-1.0,-1.0,739000.0,13366.674450002223
